Date,Time,Sender,Message,Cluster
,,,1. Ganci,1
,,,2. ⁠Tumblr,1
,,,3. ⁠stiker,1
,,,4. ⁠Topi,1
,,,5. ⁠Totebag,1
,,,6. ⁠Gelang,1
,,,7. ⁠Handuk,1
13/08/24,09.32.24,Inandra,dig.clo iso nggawe kui,1
13/08/24,09.32.26,Inandra,@6281231715679,1
13/08/24,09.34.24,Sofia TIF ‘22,info fix nya yaa nanti tak sampein,1
13/08/24,09.34.58,ReviTO,gas handuk prti,1
13/08/24,09.39.20,Dinta TIF '22,lha range harganya ga ada kah?,1
13/08/24,09.39.57,Inandra,range e nggawe 80 wae kh?,1
13/08/24,09.40.01,Inandra,opo 100 sekalian,1
13/08/24,09.40.08,Inandra,bar ki ben ditakonke sopi,1
13/08/24,09.40.44,Dinta TIF '22,iki buat merch?,1
13/08/24,09.40.55,Dinta TIF '22,opo yo 100 ya,1
13/08/24,09.57.02,Salwa TIF '22,wah topi,1
13/08/24,09.58.08,Stiven TIF '21,wi topi,1
13/08/24,09.59.23,Inandra,"alokasi 100 = 80 seminar, 20 hadiah untuk pemenang lomba",1
13/08/24,10.00.58,Dinta TIF '22,boleh-boleh,1
13/08/24,10.02.44,ReviTO,aku req handuk,1
13/08/24,10.05.56,Nirot TIF '22,Melu request ganci maskot,1
13/08/24,10.06.33,Heidar TIF '22,Maskot gemoy,1
13/08/24,10.06.41,Inandra,maskot kematian,1
13/08/24,10.08.03,Sofia TIF ‘22,nggo buntel koe wi,1
13/08/24,10.08.09,Sofia TIF ‘22,😭😭,1
13/08/24,10.08.19,Sofia TIF ‘22,sg murah ae ‎<Pesan ini diedit>,1
13/08/24,10.08.35,ReviTO,dresscode ku seminar handuk parti,1
13/08/24,10.09.29,Sofia TIF ‘22,gambar e maskot,1
13/08/24,10.11.07,ReviTO,hoo masmut maskot imut,1
13/08/24,10.11.20,Salwa TIF '22,iki hargane piro ae,1
13/08/24,10.11.30,Sofia TIF ‘22,bentar yahhhh,1
13/08/24,10.11.47,Inandra,masguk,1
13/08/24,10.15.48,Salwa TIF '22,@6282198045056 @62895620490206 mau minta pamflet terbaru yg HD,1
13/08/24,10.16.07,Salwa TIF '22,yg utama dan 4 lainnya,1
,,,"‎[13/08/24, 10.19.19] Jumiana TIF '22: PROFIL.png ‎dokumen tidak disertakan",1
,,,"‎[13/08/24, 10.19.20] Jumiana TIF '22: ANIMASI.png ‎dokumen tidak disertakan",1
,,,"‎[13/08/24, 10.19.20] Jumiana TIF '22: FUTSAL.png ‎dokumen tidak disertakan",1
,,,"‎[13/08/24, 10.19.21] Jumiana TIF '22: SEMINAR.png ‎dokumen tidak disertakan",1
,,,"‎[13/08/24, 10.19.24] Jumiana TIF '22: LKTI.png ‎dokumen tidak disertakan",1
13/08/24,10.19.25,Jumiana TIF '22,Ngga ada yg di ubah kok,1
13/08/24,10.19.31,Salwa TIF '22,okee makasi ana,1
,,,"‎[13/08/24, 10.19.49] Jumiana TIF '22: ‎stiker tidak disertakan",1
13/08/24,17.53.11,Inandra,@6282325384330 surat peminjaman rompi futsal ke futsal fki,1
13/08/24,18.09.03,Navila TIF '22,Noted,1
13/08/24,22.18.13,Navila TIF '22,@6287804044937 @6281336917985 surat sponsor ttd basah atau ga??,1
13/08/24,22.22.08,Sofia TIF ‘22,gausah gapapa,1
13/08/24,22.22.25,Navila TIF '22,online ya,1
13/08/24,22.22.26,Navila TIF '22,oke,1
13/08/24,22.24.42,Sofia TIF ‘22,maci ya vila,1
13/08/24,22.24.56,Navila TIF '22,masamaa,1
13/08/24,22.25.23,Navila TIF '22,"ini kek e bisa ne nek ga malem banget ya besok, gimana sopiii??",1
13/08/24,22.39.23,Inandra,sop we mau ng kantor cabang utama po ndi @6281336917985,1
13/08/24,22.46.18,Sofia TIF ‘22,gapapa besok tak Print e,1
13/08/24,22.46.21,Sofia TIF ‘22,pagi yaaa,1
13/08/24,22.46.30,Sofia TIF ‘22,di ums soale thn kemarin juga di ums,1
13/08/24,22.46.57,Sofia TIF ‘22,men temen saran printing dong mau ws muteri printing di solo tp banyak yg ga cocok 😢,1
13/08/24,22.47.10,Sofia TIF ‘22,sistem e potong harga dan persenan nya kecil,1
13/08/24,22.47.43,Sofia TIF ‘22,besok sm sponsor mau dikebut lagi buat printing e,1
13/08/24,22.48.46,Inandra,kantor cabang ums?,1
13/08/24,22.48.48,Inandra,ng ndi wi,1
13/08/24,22.49.20,Sofia TIF ‘22,kantor cabang opo to sg mbo maksud? bank jateng kan?,1
13/08/24,22.49.27,Sofia TIF ‘22,ng siwal kui,1
13/08/24,22.49.32,Inandra,iyo gawe surat,1
13/08/24,22.49.38,Inandra,ok,1
13/08/24,22.49.41,Sofia TIF ‘22,iya ums,1
13/08/24,22.49.53,Sofia TIF ‘22,soale td udah tanya katane biasanya harus pake surat pengantar dulu,1
13/08/24,22.50.19,Sofia TIF ‘22,nanti di tinggal 5 hari kerja trd dihubungi kelanjutan ya semisal ga dihubungi kita follow up kesana begitu,1
13/08/24,22.52.02,Inandra,vendor printing ng ndi ya,1
13/08/24,22.52.48,Sofia TIF ‘22,‎Pesan ini dihapus.,1
13/08/24,22.53.20,Sofia TIF ‘22,poko e nek ada saran list ya,1
13/08/24,22.56.46,Inandra,dig.clo ojo lali dibales sek,1
13/08/24,22.57.02,Sofia TIF ‘22,lali boz heheh,1
13/08/24,22.57.07,Sofia TIF ‘22,sesok opo saiki,1
,,,"‎[13/08/24, 22.57.20] Navila TIF '22: 072-Surat Permohonan Kerja Sama.pdf • ‎2 halaman ‎dokumen tidak disertakan",1
13/08/24,22.57.20,Inandra,sesok wae ws wengi,1
13/08/24,22.58.38,Izam TIF '21,makasih navila🤩,1
13/08/24,22.58.56,Sofia TIF ‘22,makasih ya navila,1
13/08/24,22.59.03,Sofia TIF ‘22,mff merepotkan dadakan,1
13/08/24,22.59.05,Navila TIF '22,masamaa,1
13/08/24,22.59.16,Navila TIF '22,santaiii,1
14/08/24,07.50.46,Salwa TIF '22,haloo iki mulai promosine rabu minggu ini apa mingdep?,1
14/08/24,08.18.05,Inandra,minggu iniii,1
14/08/24,08.27.42,Salwa TIF '22,brrti hari ini?,1
14/08/24,08.38.23,Inandra,yesyouu,1
15/08/24,10.30.36,Inandra,"duh mergo kmrn lali story, minta tolong persiapkan buat hari sabtu ya",1
,,,@62895620490206 @6285854534950 @6281231715679 @6282327867328 @6282175165826 @6289675358785 @6282139075188 @6285775087151 @6287804044937 @6282198045056 @6289529000117 @6282325384330 @62895620150369 @6281225316790 @6281218620232 @6289516556760 @628993998600 @6285290474524 @6281393686086 @6281336917985 @6285865803536 @6289638972960,1
15/08/24,10.31.05,Dinta TIF '22,Baik,1
,,,"‎[15/08/24, 10.46.52] Faezz: ‎stiker tidak disertakan",1
15/08/24,10.50.02,Stiven TIF '21,iki jik butuh ra,1
15/08/24,10.50.17,Inandra,jek,1
15/08/24,10.50.37,Stiven TIF '21,print proposal ndra?,1
15/08/24,10.50.49,Inandra,gawe vendor printing e dewe,1
15/08/24,10.53.37,Stiven TIF '21,https://maps.app.goo.gl/gLZfgzmS6jHT19PF8 coba situ kmren ada proker ilkom silat apik dia disitu,1
15/08/24,11.24.18,Izam TIF '21,okee pennn suwun,1
15/08/24,11.38.55,ReviTO,wingi diomongi malah guyon sampurna udud,1
15/08/24,13.15.47,Izam TIF '21,ora bosku😭🤣,1
15/08/24,13.15.58,Izam TIF '21,sesok nek ra sabtu tak nyobo rono,1
17/08/24,11.48.02,Stiven TIF '21,hai ngko lali neh,1
17/08/24,11.48.05,Stiven TIF '21,@6282328792661,1
17/08/24,11.48.48,Heidar TIF '22,Ndi ki,1
17/08/24,11.55.27,Inandra,"tulung dong, aku nembe repot",1
17/08/24,11.55.47,Inandra,ketupat sub langsung eksekusi wae,1
17/08/24,11.55.52,Inandra,handle sek,1
17/08/24,12.19.36,Inandra,"pj langsung ae do post cah, pamflet, dll ono ng kene. nek ra cek ng tiap sub acara",1
17/08/24,12.20.02,Inandra,iki pamflet e,1
,,,"‎[17/08/24, 12.20.37] Inandra: Story Seminar.PNG ‎dokumen tidak disertakan",1
,,,"‎[17/08/24, 12.20.37] Inandra: Story Futsal.PNG ‎dokumen tidak disertakan",1
,,,"‎[17/08/24, 12.20.37] Inandra: Story LKTI.PNG ‎dokumen tidak disertakan",1
,,,"‎[17/08/24, 12.20.37] Inandra: Story Utama.PNG ‎dokumen tidak disertakan",1
,,,"‎[17/08/24, 12.20.37] Inandra: Story Animasi Fixed.PNG ‎dokumen tidak disertakan",1
17/08/24,12.32.34,Inandra,Parti utama :,1
,,,https://linktr.ee/parti2024,1
,,,,1
,,,Seminar,1
,,,https://seminarnasionalparti2024.carrd.co/,1
,,,,1
,,,Futsal,1
,,,https://futsalpartiums2024.carrd.co/,1
,,,,1
,,,LKTI,1
,,,https://lktiparti2024.carrd.co/,1
,,,,1
,,,Animasi,1
,,,https://animasiparti2024.carrd.co/,1
18/08/24,10.37.44,ReviTO,‎Kode keamanan Anda dengan ReviTO telah berubah.,1
18/08/24,10.43.18,ReviTO,‎Kode keamanan Anda dengan ReviTO telah berubah.,1
18/08/24,12.30.49,ReviTO,‎Kode keamanan Anda dengan ReviTO telah berubah.,1
,,,"‎[19/08/24, 20.57.43] Jumiana TIF '22: maskot tema logo.png ‎dokumen tidak disertakan",1
19/08/24,20.58.31,Jumiana TIF '22,Ges itu buat maskot tema sama deskripsi logo buat besok kalo ada revisi bisa langsung disampaikan yaa🙏🏻,1
19/08/24,20.58.40,Inandra,wow keren bgt,1
,,,"‎[19/08/24, 20.58.57] Jumiana TIF '22: ‎stiker tidak disertakan",1
19/08/24,21.02.21,Nirot TIF '22,"bagian deskripsi maskot itu dah bener kalimate, berbentuk biji cahaya ?",1
19/08/24,21.02.58,Jumiana TIF '22,"Sama minta tolong kesek buatin caption buat feed Ig logo parti, maskot, sama tema dan vidio promosi sub ada 4",1
19/08/24,21.03.16,Jumiana TIF '22,Gimna acara? @628993998600 @6285290474524,1
19/08/24,21.05.37,Jumiana TIF '22,‎Pesan ini dihapus.,1
19/08/24,21.06.18,Nirot TIF '22,ouwhh okk,1
19/08/24,21.06.54,Jumiana TIF '22,Eh beda deng,1
19/08/24,21.07.09,Jumiana TIF '22,.,1
19/08/24,21.10.48,Inandra,@6281218620232 @6285854534950,1
19/08/24,21.43.32,Safridha,Iyaaa,1
20/08/24,10.16.20,Jumiana TIF '22,Bagaimana kesek captionnya?,1
20/08/24,10.16.39,Jumiana TIF '22,@6285854534950 @6281218620232,1
20/08/24,10.26.04,Rechin TIF '22,‎Pesan ini dihapus.,1
20/08/24,10.28.13,Jumiana TIF '22,@6281218620232,1
20/08/24,10.28.16,Jumiana TIF '22,Itu re,1
20/08/24,10.43.14,Rechin TIF '22,Halo partikuy👋,1
,,,,1
,,,Pasti udah kepo sama maskot Parti 2024 kan🤔,1
,,,,1
,,,Hari ini waktunya untuk memperkenalkan Official Maskot Parti 2024 🥳,1
,,,,1
,,,🌴Official Maskot Parti 2024 bernama Sunfity🤩🤩,1
,,,,1
,,,"Sunfity, maskot berbentuk biji cahaya yang berarti sinar matahari, melambangkan optimisme dan harapan untuk masa depan yang cerah dan berkelanjutan. Dengan tubuh berwarna hijau, Sunfity mengingatkan pentingnya sinar matahari sebagai lambang kehidupan dan pertumbuhan. Sunfity menginspirasi masyarakat dalam menjaga lingkungan dan mengadopsi teknologi hijau, serta mengajak kita hidup harmonis dengan alam. Sunfity mewakili gerakan global menuju masa depan yang lebih hijau, cerdas, dan berkelanjutan.",1
,,,,1
,,,Always update our social media okay😉,1
,,,Instagram:@parti.ums,1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika,1
,,,#eventsolo #seminar #seminarnasional,1
,,,#animasicompetition #Ikti #tournament #tournamentFutsal,1
,,,#baktisosial #opendonasi #baksos #donation,1
20/08/24,10.49.24,Jumiana TIF '22,Itu kayaknya jangan logo baru re soalnya bukan logo baru,1
20/08/24,10.53.11,Rechin TIF '22,okay,1
20/08/24,10.53.36,Rechin TIF '22,Hello everyone 👋,1
,,,Parti 2024 akan memperkenalkan logo Parti 2024 nih🤩,1
,,,,1
,,,Penasaran kan makna dibalik logo Parti 2024,1
,,,,1
,,,"Yuk, kenali lebih dalam arti dari logo Parti 2024 dengan swipe ke slide berikutnya➡️➡️",1
,,,,1
,,,MORE INFORMATION,1
,,,Instagram: @himatifums,1
,,,Email : himatif@ums.ac.id,1
,,,Tiktok : @himatif.ums,1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika,1
,,,#eventsolo #seminar #seminarnasional,1
,,,#animasicompetition #Ikti #tournament #tournamentFutsal,1
,,,#baktisosial #opendonasi #baksos #donation,1
20/08/24,10.54.11,Rechin TIF '22,Halo partikuy👋👋,1
,,,,1
,,,Parti 2024 kembali hadir dengan tema yang sangat menarik lho🤩,1
,,,,1
,,,"Tema Parti 2024: “Teknologi sebagai Pilar Pencerahan,",1
,,,"Transformasi, dan Restorasi untuk Masa Depan",1
,,,"Berkelanjutan""",1
,,,,1
,,,Siapkan dirimu untuk bergabung membangun Transformasi masa depan ☺️🌟,1
,,,,1
,,,Ayo cari tau tentang Parti 2024 di slide selanjutnya ➡️➡️,1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika,1
,,,#eventsolo #seminar #seminarnasional,1
,,,#animasicompetition #Ikti #tournament #tournamentFutsal,1
,,,#baktisosial #opendonasi #baksos #donation,1
20/08/24,11.49.34,Inandra,temen temen pj minta tolong revisi ya kalo ada,1
20/08/24,12.06.49,Anindya TIF '22,"Hai, Partikuy! 👋",1
,,,,1
,,,"Jangan lewatkan *Seminar Nasional PARTI 2024* dengan tema ""Technology Ethics and Social Impact: Literasi dan Etika di Era Teknologi"". Acara ini terbuka untuk umum, jadi pastikan kalian ikut serta dan mendapatkan wawasan!",1
,,,,1
,,,*Narasumber:*,1
,,,"- Esther Lubis, S.H. (CFO & Founder of Proadhivting)",1
,,,"- Aditya Fakhri R., S.Kom (Mentor Mobile Development Bangkit Academy)",1
,,,,1
,,,*HTM:*,1
,,,"- Gelombang 1: Rp 40.000,00 (Kuota terbatas)",1
,,,- Gelombang 2: Rp XX.XXX,1
,,,,1
,,,*Link Pendaftaran:*,1
,,,https://docs.google.com/forms/d/e/1FAIpQLSfQbY54Cv6Kg41-erpStf1bYj11BdCoHpDH4zHWibRrhL7K7A/viewform,1
,,,,1
,,,,1
,,,*Kontak ☎️:*,1
,,,- Rechin: wa.me/6282118620232,1
,,,- Amel: wa.me/6281239453041,1
,,,,1
,,,"Untuk informasi lebih lanjut, ikuti kami di media sosial:",1
,,,- Instagram: @parti.ums @himatifums,1
,,,- TikTok: @parti.ums,1
,,,,1
,,,Jadilah bagian dari seminar inspiratif ini dan tingkatkan pemahamanmu tentang etika teknologi di PARTI 2024!,1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika,1
,,,#eventsolo #seminar #seminarnasional,1
20/08/24,12.07.11,Anindya TIF '22,"Hai, Partikuy! 👋",1
,,,,1
,,,"PARTI 2024 akan mengadakan *Lomba Karya Tulis Ilmiah* bertema ""Revolusi Teknologi Hijau: Memanfaatkan Teknologi untuk Meningkatkan Efisiensi Energi"". Jangan lewatkan kesempatan untuk berkontribusi dalam menciptakan inovasi melalui tulisan ilmiah kalian!",1
,,,,1
,,,*PENDAFTARAN:*,1
,,,"Biaya: Rp. 60.000,00",1
,,,Link Pendaftaran :  https://bit.ly/Pendaftaran-LKTI-PARTI2024,1
,,,,1
,,,Kontak ☎️:,1
,,,- Sasya: wa.me/62895414550804,1
,,,- Erich: wa.me/6285350605288,1
,,,,1
,,,Tetap up-to-date dengan kami di media sosial:,1
,,,- Instagram: @parti.ums @himatifums,1
,,,,1
,,,Jadilah bagian dari perubahan dengan karya ilmiahmu di PARTI 2024!,1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika,1
,,,#eventsolo  #Ikti,1
20/08/24,12.07.15,Anindya TIF '22,"Hai, Partikuy! 👋",1
,,,,1
,,,"PARTI 2024 akan menggelar *Lomba Animasi* dengan tema ""Synchronization of Nature and Technology in Animation"". Ini adalah kesempatan besar buat kamu yang punya kreativitas dan skill animasi!",1
,,,,1
,,,*PENDAFTARAN :*,1
,,,"Biaya : Rp 60.000,00",1
,,,Link Pendaftaran :,1
,,,https://forms.gle/GWHie2FtbRzUBRxc9,1
,,,,1
,,,*kontak ☎️ :*,1
,,,- Azka : http://wa.me/+6285727800494,1
,,,- Hasna : http://wa.me/+6281225065849,1
,,,,1
,,,"Untuk informasi lebih lanjut, ikuti kami di media sosial:",1
,,,- Instagram: @parti.ums @himatifums,1
,,,- TikTok: @parti.ums,1
,,,,1
,,,"Ayo, jadilah bagian dari Lomba Animasi PARTI 2024 dan tunjukkan kreativitasmu dalam menciptakan animasi yang menginspirasi!",1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika,1
,,,#eventsolo #animasicompetition,1
20/08/24,12.07.17,Anindya TIF '22,"Hai, Partikuy! 👋",1
,,,,1
,,,"Tahun ini PARTI akan mengadakan turnamen futsal lagi nih! Ayo tunjukkan semangat dan skill futsal kalian di Futsal Tournament PARTI 2024! Dengan tema ""Victory Through Unity - Teamwork Beyond Limit,"" pastikan kalian menjadi bagian dari keseruan ini.",1
,,,,1
,,,PENDAFTARAN:,1
,,,"Biaya: Rp. 350.000,00 per tim",1
,,,*Link Pendaftaran:*,1
,,,https://forms.gle/GFREJXMon2XWa6xB6,1
,,,,1
,,,Kontak ☎️:,1
,,,- Aal: http://wa.me/6282231501616,1
,,,- Anindya: http://wa.me/6285854534950,1
,,,,1
,,,Jangan lupa ikuti terus update terbaru kami di media sosial:,1
,,,Instagram: @parti.ums,1
,,,,1
,,,Jadilah bagian dari keseruan Futsal PARTI 2024!,1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika,1
,,,#eventsolo #tournament #tournamentFutsal,1
20/08/24,13.33.20,Dinta TIF '22,Buat esther ini keterangane beda sama yg di pamflet,1
20/08/24,13.34.16,Dinta TIF '22,"Terus buat media sosialnya disamain semua, itu masih beda-beda",1
20/08/24,13.38.56,Dinta TIF '22,"Buat lkti, animasi, futsal bisa di enter 1x buat jarak biaya pendaftaran sama link pendaftaran",1
,,,"‎[20/08/24, 14.54.49] Jumiana TIF '22: ‎video tidak disertakan",1
20/08/24,14.55.27,Jumiana TIF '22,https://drive.google.com/drive/folders/17zBilGXp6X1ZhBTvyxj45dpRSDVLy3A4,1
20/08/24,14.55.33,Jumiana TIF '22,Bisa di cek ges,1
,,,"‎[20/08/24, 16.10.30] Salwa TIF '22: ‎gambar tidak disertakan",1
20/08/24,16.11.08,Jumiana TIF '22,Okey sal,1
,,,"‎[20/08/24, 16.11.39] Salwa TIF '22: ‎gambar tidak disertakan",1
,,,"‎[20/08/24, 16.11.40] Salwa TIF '22: ‎gambar tidak disertakan",1
20/08/24,16.11.59,Salwa TIF '22,klo 2 itu diganti foto orang2 himatif gimana?,1
20/08/24,16.44.59,Anindya TIF '22,"Hai, Partikuy! 👋",1
,,,,1
,,,"Jangan lewatkan *Seminar Nasional PARTI 2024* dengan tema ""Technology Ethics and Social Impact: Literasi dan Etika di Era Teknologi"". Acara ini terbuka untuk umum, jadi pastikan kalian ikut serta dan mendapatkan wawasan!",1
,,,,1
,,,*Narasumber:*,1
,,,"- Esther Lubis, S.H. (CEO & Founder of Produktifkuy)",1
,,,"- Aditya Fakhri R., S.Kom (Mentor Mobile Development Bangkit Academy)",1
,,,,1
,,,*HTM:*,1
,,,"- Gelombang 1: Rp 40.000,00 (Kuota terbatas)",1
,,,- Gelombang 2: Rp XX.XXX,1
,,,,1
,,,*Link Pendaftaran:*,1
,,,https://docs.google.com/forms/d/e/1FAIpQLSfQbY54Cv6Kg41-erpStf1bYj11BdCoHpDH4zHWibRrhL7K7A/viewform,1
,,,,1
,,,,1
,,,*Kontak ☎️:*,1
,,,- Rechin: wa.me/6282118620232,1
,,,- Amel: wa.me/6281239453041,1
,,,,1
,,,"Untuk informasi lebih lanjut, ikuti kami di media sosial:",1
,,,Instagram: @parti.ums,1
,,,,1
,,,Jadilah bagian dari seminar inspiratif ini dan tingkatkan pemahamanmu tentang etika teknologi di PARTI 2024!,1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika #eventsolo #seminar #seminarnasional,1
20/08/24,16.45.00,Anindya TIF '22,"Hai, Partikuy! 👋",1
,,,,1
,,,"Tahun ini PARTI akan mengadakan turnamen futsal lagi nih! Ayo tunjukkan semangat dan skill futsal kalian di Futsal Tournament PARTI 2024! Dengan tema ""Victory Through Unity - Teamwork Beyond Limit,"" pastikan kalian menjadi bagian dari keseruan ini.",1
,,,,1
,,,PENDAFTARAN:,1
,,,"Biaya: Rp. 350.000,00 per tim",1
,,,,1
,,,*Link Pendaftaran:*,1
,,,https://forms.gle/GFREJXMon2XWa6xB6,1
,,,,1
,,,Kontak ☎️:,1
,,,- Aal: http://wa.me/6282231501616,1
,,,- Anindya: http://wa.me/6285854534950,1
,,,,1
,,,Jangan lupa ikuti terus update terbaru kami di media sosial:,1
,,,Instagram: @parti.ums,1
,,,,1
,,,Jadilah bagian dari keseruan Futsal PARTI 2024!,1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika #eventsolo #tournament #tournamentFutsal,1
20/08/24,16.45.00,Anindya TIF '22,"Hai, Partikuy! 👋",1
,,,,1
,,,"PARTI 2024 akan menggelar *Lomba Animasi* dengan tema ""Synchronization of Nature and Technology in Animation"". Ini adalah kesempatan besar buat kamu yang punya kreativitas dan skill animasi!",1
,,,,1
,,,*PENDAFTARAN :*,1
,,,"Biaya : Rp 60.000,00",1
,,,,1
,,,Link Pendaftaran :,1
,,,https://forms.gle/GWHie2FtbRzUBRxc9,1
,,,,1
,,,*kontak ☎️ :*,1
,,,- Azka : http://wa.me/+6285727800494,1
,,,- Hasna : http://wa.me/+6281225065849,1
,,,,1
,,,"Untuk informasi lebih lanjut, ikuti kami di media sosial:",1
,,,Instagram: @parti.ums,1
,,,,1
,,,"Ayo, jadilah bagian dari Lomba Animasi PARTI 2024 dan tunjukkan kreativitasmu dalam menciptakan animasi yang menginspirasi!",1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika #eventsolo #animasicompetition,1
20/08/24,16.45.00,Anindya TIF '22,"Hai, Partikuy! 👋",1
,,,,1
,,,"PARTI 2024 akan mengadakan *Lomba Karya Tulis Ilmiah* bertema ""Revolusi Teknologi Hijau: Memanfaatkan Teknologi untuk Meningkatkan Efisiensi Energi"". Jangan lewatkan kesempatan untuk berkontribusi dalam menciptakan inovasi melalui tulisan ilmiah kalian!",1
,,,,1
,,,*PENDAFTARAN:*,1
,,,"Biaya: Rp. 60.000,00",1
,,,,1
,,,Link Pendaftaran :  https://bit.ly/Pendaftaran-LKTI-PARTI2024,1
,,,,1
,,,Kontak ☎️:,1
,,,- Sasya: wa.me/62895414550804,1
,,,- Erich: wa.me/6285350605288,1
,,,,1
,,,Tetap up-to-date dengan kami di media sosial:,1
,,,Instagram: @parti.ums,1
,,,,1
,,,Jadilah bagian dari perubahan dengan karya ilmiahmu di PARTI 2024!,1
,,,,1
,,,#himatifums #ums #informatika #teknikinformatika #eventsolo  #Ikti,1
20/08/24,17.06.30,Dinta TIF '22,"Mau tanya, buat sosmed nya cuma ig parti? Atau ada sosmed yg lain buat dijarkoman? ‎<Pesan ini diedit>",1
20/08/24,17.07.17,Inandra,tambahi tiktok boleh,1
20/08/24,17.08.06,Dinta TIF '22,Disamain sama ini?,1
20/08/24,17.10.09,Inandra,betul,1
20/08/24,17.11.50,Dinta TIF '22,Minta tolong lagi kesek buat disesuaiin😁,1
20/08/24,17.11.57,ReviTO,la neng tiktok e enek info registrasi ne ora,1
20/08/24,17.12.01,ReviTO,"nek ora, ig tok ae",1
20/08/24,17.12.47,Inandra,raono si,1
20/08/24,17.13.08,Dinta TIF '22,Tiktok adane pamflet,1
20/08/24,17.13.18,ReviTO,ig wae neknu,1
20/08/24,17.13.38,Inandra,info sponsor @6287804044937 @6281336917985,1
20/08/24,17.13.39,ReviTO,"lagian tiktok e yo jek tiktok himatif kan, udu tiktok parti?",1
20/08/24,17.13.56,Dinta TIF '22,Tiktok parti,1
20/08/24,17.14.33,ReviTO,oooo,1
20/08/24,17.14.36,ReviTO,po wes enek,1
20/08/24,17.15.13,Dinta TIF '22,uwes,1
20/08/24,17.15.23,ReviTO,nggehh,1
20/08/24,17.15.56,Dinta TIF '22,berarti ig tok aja ya,1
20/08/24,17.16.09,Dinta TIF '22,"Ga jadi diubah kesek, makasih😁",1
20/08/24,17.18.05,ReviTO,ok,1
20/08/24,18.23.22,Sofia TIF ‘22,menunggu chat masuk trs ini tadi lagi difollow up nanti kira info lagi ya,1
20/08/24,18.26.58,Dinta TIF '22,Range harga nya ini juga belum sop?,1
20/08/24,18.32.58,Inandra,sesok difollow up ya sop,1
21/08/24,07.12.33,Sofia TIF ‘22,okeyyy,1
21/08/24,08.21.33,Inandra,info persiapan posting,1
21/08/24,08.21.49,Inandra,sekalian post story pamflet ana @6282198045056,1
21/08/24,09.37.33,Inandra,"yok ini hari rabu, bisa dipost di medsos masing masing ya pj @62895620490206 @6285854534950 @6281231715679 @6282327867328 @6282175165826 @6289675358785 @6282139075188 @6285775087151 @6287804044937 @6282198045056 @6289529000117 @6282325384330 @62895620150369 @6281225316790 @6281218620232 @6289516556760 @628993998600 @6285290474524 @6281393686086 @6281336917985 @6285865803536 @6289638972960",1
21/08/24,09.45.14,Safridha,Siaap,1
21/08/24,09.46.07,Labib,wokeeee,1
21/08/24,09.46.27,Rehan ECU,baik ketua parti,1
21/08/24,09.51.44,Navila TIF '22,Okaii,1
21/08/24,09.54.10,Faezz,@6282328792661 wingi juri lkti ,1
,,,bu endah,1
,,,bu azizah,1
,,,pak eko,1
21/08/24,09.55.31,Inandra,sudah kui?,1
21/08/24,09.55.53,Faezz,lali aku soale pak eko nakoni iki,1
21/08/24,09.55.58,Faezz,jadine jurine siapa aja,1
21/08/24,09.56.00,ReviTO,hoo eko,1
21/08/24,09.56.01,Faezz,@6281225316790,1
21/08/24,09.56.10,Inandra,iyoo kui,1
